id_article,surtitre,titre,soustitre,id_rubrique,descriptif,chapo,texte,ps,date,statut,id_secteur,maj,export,date_redac,visites,referers,popularite,accepter_forum,date_modif,lang,langue_choisie,id_trad,nom_site,url_site,virtuel,ph,hm,lt,va,re,input_2,input_1,cgps
3572,"","woo(rè), oo(rè)","",22,"","","{{nyii woo(rè)}}
le soleil brille, éblouit


","",2024-10-24 04:54:15,publie,1,2024-10-24 04:54:15,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:39:50,fr,non,0,"","","",[],"","","",darder; briller,"","darder, briller, éblouir",v.i.
3573,"",wô(rê),"",22,"","","{{ngô ku}}
frotter, nettoyer l'igname (enlever la terre, les radicelles)


","",2024-10-24 04:54:17,publie,1,2024-10-24 04:54:17,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:40:23,fr,non,0,"","","",[],"","","ngwô(rê), ngô(rê)","","","frotter, masser",v.i.
3574,"",wökoo,"",22,"","","{sc : Trochus sp., Trochidés}

","",2024-10-24 04:54:19,publie,1,2024-10-24 04:54:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:40:56,fr,non,0,"","","",[],"","","","","",coquillage gastéropode,n.c.
3575,"",wokû,"",22,"","","{{wokûû râ tii ré}}
j'ai le nez bouché


","",2024-10-24 04:54:21,publie,1,2024-10-24 04:54:21,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:41:29,fr,non,0,"","","",[],"","","","",wo ; kû,nez bouché,n.c.
3576,"",wokué,"",22,"","","sc : Cupaniopsis ganophlaea, Sapindacées

","",2024-10-24 04:54:23,publie,1,2024-10-24 04:54:23,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:42:05,fr,non,0,"","","",[],"","","","","",arbre,n.c.
3577,"",wokwa,"",22,"","","{{wokwa ra}}
ma bouche

{{noxùù wokwa ra}}
dedans ma bouche




","",2024-10-24 04:54:25,publie,1,2024-10-24 04:54:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:42:46,fr,non,0,"","","",[],"","","",bouche,wo ; kwa,bouche,n.c.
3578,"",wokwaé,"",22,"","","","",2024-10-24 04:54:26,publie,1,2024-10-24 04:54:26,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:43:05,fr,non,0,"","","",[],"","","",rafale,wo ; kwaé ; kwié,"vent (coup de), rafale",n.c.
3579,"",womwâ,"",22,"","","{{womwâ râ}}
ma demeure


","",2024-10-24 04:54:28,publie,1,2024-10-24 04:54:28,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:43:45,fr,non,0,"","","",[],"","","",maison; demeure,wo ; mwâ,maison ; demeure,n.c.
3580,"",téé-womwâ,"",22,"","","","",2024-10-24 04:54:35,publie,1,2024-10-24 04:54:35,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:43:57,fr,non,0,"","","",[],"","","",porte,"",porte,n.c.
3581,"",bwèno-womwâ,"",22,"","","","",2024-10-24 04:54:37,publie,1,2024-11-26 05:10:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-26 05:10:57,fr,non,0,"","","",[],"","","",entrée,bwèno ; womwâ,"entrée, devant l'entrée de la maison",n.c.
3582,"",ngwéé-womwâ,"",22,"","","","",2024-10-24 04:54:39,publie,1,2024-10-24 04:54:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:44:35,fr,non,0,"","","",[],"","","",cases,ngwéé ; womwâ,cases personnelles,n.c.
3583,"",naa-womwâ,"",22,"","","","",2024-10-24 04:54:40,publie,1,2024-10-24 04:54:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:45:10,fr,non,0,"","","",[],"","","",porte,naa ; womwâ,porte (dessous de),n.c.
3584,"",womwî,"",22,"","","{{itââ ro vèyuu ngê loore roo wongîî itââ}}
il n'est plus malade lorsqu'il chie l'or


","",2024-10-24 04:54:43,publie,1,2024-10-24 04:54:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:45:28,fr,non,0,"","","",[],"","","",derrière,"","derrière, arrière-train",n.c.
3585,"",wongîî(-),"",22,"","","","",2024-10-24 04:54:44,publie,1,2024-10-24 04:54:44,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:45:46,fr,non,0,"","","",[],"","","",bordure,"bwongî, ngî",bordure,suff. verbal
3586,"",wongîî-kué,"",22,"","","","",2024-10-24 04:54:46,publie,1,2024-10-24 04:54:46,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:46:00,fr,non,0,"","","",[],"","","","","",bordure de brousse auprès du champ,n.c.
3587,"",wongîî-xïï,"",22,"","","","",2024-10-24 04:54:47,publie,1,2024-10-24 04:54:47,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:46:16,fr,non,0,"","","",[],"","","",bordure,"",bordure de train,n.c.
3588,"",woro(rè),"",22,"","","nyî woro niikwêrê-ngê
il porte cette enfant


","",2024-10-24 04:54:49,publie,1,2024-12-11 03:17:02,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-11 03:17:02,fr,non,0,"","","",[],"","",xoro(rè),soigner; élever,"","soigner ; élever, entretenir",v.t.
3589,"",é-xoro(rè),"",22,"","","{{gu ro woro taa nyié}}
tu auras un enfant un garçon


","",2024-10-24 04:54:53,publie,1,2024-10-24 04:54:53,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:48:11,fr,non,0,"","","",[],"","",woro(rè),"","",enfants (avoir des),v.t.
3590,"",ki-woro(rè),"",22,"","","","",2024-10-24 04:54:55,publie,1,2024-10-24 04:54:55,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:48:26,fr,non,0,"","","",[],"","","",adopter,woro(rè),adopter,v.t.
3591,"",woroo,"",22,"","","{{wâ-ng(o)ee woroo}}
fruit presque mûr

{{ngîî woroo(rè)}}
la banane est à moitié mûre



","",2024-10-24 04:54:57,publie,1,2024-10-24 04:54:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:48:54,fr,non,0,"","","",[],"","",oroo,"","",maturité (presque à),v.t.
3592,"",wôrô,"",22,"","","","",2024-10-24 04:54:58,publie,1,2024-10-24 04:54:58,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:49:23,fr,non,0,"","","",[],"","",ngûrû,"","",cordon tressé en poil de roussette,n.c.
3593,"",wôrô(rê),"",22,"","","{{nê wôrô öö kô nyô}}
ils chargent les filets sur les pirogues


","",2024-10-24 04:55:00,publie,1,2024-10-24 04:55:00,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:49:40,fr,non,0,"","","",[],"","","","","",charger,v.t.
3594,"",woûû,"",22,"","","","",2024-10-24 04:55:01,publie,1,2024-10-24 04:55:01,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:49:55,fr,non,0,"","","",[],"","","",source,"(ng)û(rê), ûû(rê)",source,n.c.
3595,"",womâ,"",22,"","","{{wôwôrôô râ}}
mon thorax


","",2024-10-24 04:55:03,publie,1,2024-10-24 04:55:03,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:50:25,fr,non,0,"","","",[],"",wè-ngôrô,"",côte; thorax,"","côte, thorax",n.c.
3596,"",woxè,"",22,"","","{{ékwârâ wé taa woxè to rii a}}
nous allons installer un filet par ici


","",2024-10-24 04:55:08,publie,1,2024-10-24 04:55:08,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:50:55,fr,non,0,"","","",[],"","","",côte; thorax,"",filet,n.c.
3597,"",wu(rè),"",22,"","","{{wué dra}}
préparer la terre du billon


","",2024-10-24 04:55:10,publie,1,2024-10-24 04:55:10,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:51:20,fr,non,0,"","","",[],"","","",émotter,"",émotter,n.c.
3598,"",wùù,"",22,"","","","",2024-10-24 04:55:11,publie,1,2024-12-09 10:18:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:18:39,fr,non,0,"","","",[],"","","",cône,"",cône pour bracelet,n.c.
3599,"",wùù,"",22,"","","sc : Conus leopardus Röding, Conidés

","",2024-10-24 04:55:14,publie,1,2024-12-09 10:19:28,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:19:28,fr,non,0,"","","",[],"","",xùù,"","",coquillage gastéropode,n.c.
3600,"",wucikéé(rè),"",22,"","","","",2024-10-24 04:55:15,publie,1,2024-12-09 10:28:00,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:28:00,fr,non,0,"","","",[],"","","","",cikéé,ouvrir,v.t.
3601,"",wumîê,"",22,"","","sc : Plectropomus leopardus (Lacépède), Epinephelus maculatus (Bloch), Cephalopholis argus (Schneider), Variola louti (Forsskal), Serranidés

","",2024-10-24 04:55:17,publie,1,2024-12-09 10:26:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:26:40,fr,non,0,"","","",[],"","","",saumonée,ngadrè,"poisson « loche saumonée » (poisson), saumonée léopard, saumonée, mérou céleste, saumonée hirondelle",n.c.
3602,"",wûmié,"",22,"","","sc : Tetracera scandens (Forst.) Dänik., Dilléniacées

","",2024-10-24 04:55:19,publie,1,2024-12-09 10:27:22,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:27:22,fr,non,0,"","","",[],"",liane-rouge,"","","",liane,n.c.
3603,"",wunê,"",22,"","","","",2024-10-24 04:55:21,publie,1,2024-12-09 10:25:54,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:25:54,fr,non,0,"","","",[],"","","","","",plante non identifiée,n.c.
3604,"",wunêê(rê),"",22,"","","","",2024-10-24 04:55:23,publie,1,2024-12-09 10:25:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:25:06,fr,non,0,"","","",[],"","","","","","serrer contre soi, contre sa poitrine (enfant)",v.i.
3605,"",wû-nê,"",22,"","","","",2024-10-24 05:18:09,publie,1,2024-12-09 10:30:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:30:39,fr,non,0,"","","",[],"","","","","",sorte de vache marine,n.c.
3606,"",wuo,"",22,"","","","",2024-10-24 05:18:13,publie,1,2024-10-24 05:18:13,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:56:35,fr,non,0,"","","",[],"","","","","","interjection ""touché !""",interj.
3607,"",wura(rè),"",22,"","","","",2024-10-24 05:18:15,publie,1,2024-12-09 10:24:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:24:06,fr,non,0,"","","",[],"","",ura(rè),soulever; crier,"","soulever avec levier ; houra (faire), crier fort",v.t.
3608,"",wuriuu,"",22,"","","{{nê nyai tô nyû wuriuu xii paa Kaa}}
ils arrivent une espèce de bruit à l'endroit de Kaa


","",2024-10-24 05:18:19,publie,1,2024-10-24 05:18:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:57:13,fr,non,0,"","","",[],"","","","","","bruit, manifestation sonore",n.c.
3609,"",wûrû(rê),"",22,"","","","",2024-10-24 05:18:32,publie,1,2024-12-09 10:22:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:22:38,fr,non,0,"","","",[],"","","",attacher; ligaturer,"","attacher, serrer, ligaturer",v.t.
3610,"",wurupwé(rè),"",22,"","","{{gu é-wurupwéé(rè) a ro baa bèlèékètrè}}
enveloppe-toi dans la couverture


","",2024-10-24 05:18:34,publie,1,2024-12-09 10:21:28,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:21:28,fr,non,0,"","","",[],"","","","",(é-)wurupwéé(rè),"rouler (se), retourner (se), enrouler (s')",v.t.
3611,"",wuto(rè),"",22,"","","(mii) yapwa-wuto(rè)
recroquevillé (dormir)


","",2024-10-24 05:18:37,publie,1,2024-12-09 10:20:03,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:20:03,fr,non,0,"","","",[],"","","",rompre; briser,()to,rompre ; briser ; casser,v.t.
3612,"",wû-waayé,"",22,"","","","",2024-10-24 05:18:39,publie,1,2024-12-09 10:29:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-09 10:29:19,fr,non,0,"","","",[],"","","",tortue,"",tortue « grosse tête »,n.c.
3613,"",xa(rè),"",23,"","","","",2024-10-24 05:18:42,publie,1,2024-12-10 01:20:34,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:20:34,fr,non,0,"","","",[],"","","",serrer,"",serrer les dents,v.i.
3614,"",xa(-),"",23,"","","","",2024-10-24 05:18:44,publie,1,2024-10-24 05:21:03,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:59:44,fr,non,0,"","","",[],"","","","","",dents (action avec),préf. verbal
3615,"",xa-nêê(rê),"",23,"","","","",2024-10-24 05:18:56,publie,1,2024-10-24 05:21:14,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 04:59:56,fr,non,0,"","","",[],"","","","",xa(rè),tenir avec les dents serrées,v.i.
3616,"",xa-pia(rè),"",23,"","","","",2024-10-24 05:18:58,publie,1,2024-10-24 05:21:24,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:00:10,fr,non,0,"","","",[],"","","","",xa(rè),prémastiquer; amollir en mâchant,v.i.
3617,"",xa-tié(rè),"",23,"","","","",2024-10-24 05:19:00,publie,1,2024-12-10 01:24:37,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:24:37,fr,non,0,"","","",[],"","","","",xa(rè),déchirer avec les dents,v.i.
3618,"",xa-to(rè),"",23,"","","","",2024-10-24 05:19:03,publie,1,2024-12-10 01:24:10,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:24:10,fr,non,0,"","","",[],"","","","",xa(rè),casser avec les dents,v.i.
3619,"",xa-uru(rè),"",23,"","","","",2024-10-24 05:19:05,publie,1,2024-12-10 01:21:42,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:21:42,fr,non,0,"","","",[],"","","",couper,xa(rè),couper avec les dents,v.i.
3620,"",xa-wéé(rè),"",23,"","","","",2024-10-24 05:19:06,publie,1,2024-12-10 01:21:17,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:21:17,fr,non,0,"","","",[],"","","",éplucher,xa(rè),éplucher avec les dents,v.i.
3621,"",xa-poo(rè),"",23,"","","","",2024-10-24 05:19:09,publie,1,2024-12-10 01:26:14,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:26:14,fr,non,0,"","","",[],"","","",trancher,xa(rè),trancher avec les dents,v.i.
3622,"",xa-mwàà(rè),"",23,"","","","",2024-10-24 05:19:11,publie,1,2024-10-24 05:22:34,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:01:57,fr,non,0,"","","",[],"","","",trouer,xa(rè),trouer avec les dents,v.i.
3623,"",xa-mwârê(rê),"",23,"","","","",2024-10-24 05:19:12,publie,1,2024-10-24 05:22:47,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:02:13,fr,non,0,"","","",[],"","","",serrer,xa(rè),serrer les dents pour bien fermer la bouche,v.i.
3624,"",xa-tree(rè),"",23,"","","","",2024-10-24 05:19:14,publie,1,2024-12-10 01:22:02,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:22:02,fr,non,0,"","","",[],"","","",arracher,xa(rè),arracher avec les dents,v.i.
3625,"",xa-tâ(rê),"",23,"","","","",2024-10-24 05:19:16,publie,1,2024-12-10 01:25:55,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:25:55,fr,non,0,"","","",[],"","","",défaire,xa(rè),défaire avec les dents,v.i.
3626,"",xa-kiricii(rè),"",23,"","","","",2024-10-24 05:19:18,publie,1,2024-10-24 05:23:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:02:55,fr,non,0,"","","",[],"","","",grincer,xa(rè),grincer des dents,v.i.
3627,"",xa-a-ciri(rè),"",23,"","","","",2024-10-24 05:19:23,publie,1,2024-10-24 05:24:29,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:03:09,fr,non,0,"","","",[],"","","",gicler,xa(rè),gicler (faire) avec les dents,v.i.
3628,"",xa-a-mè(rè),"",23,"","","","",2024-10-24 05:19:24,publie,1,2024-10-24 05:24:47,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:03:29,fr,non,0,"","","",[],"","","",tuer,xa(rè),tuer avec les dents,v.i.
3629,"",xaa,"",23,"","","","",2024-10-24 05:19:26,publie,1,2024-10-24 05:24:59,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:03:41,fr,non,0,"","","",[],"","","","","","pagaie, rame",n.c.
3630,"",xaa(rè),"",23,"","","{{nyî ngê ba xaa kô gïï a nyî nyai paa a mââ nokô kwii-kwê}}
il rame jusqu'à là-bas et arrive à la pointe de sable


","",2024-10-24 05:19:27,publie,1,2024-10-24 05:25:13,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:04:04,fr,non,0,"","","",[],"","","",pagayer,"","pagayer, ramer",v.i.
3631,"",xapia(rè),"",23,"","","{{to xapia o}}
tu me maudis

{{gu é xapia(rè)}}
tu es maudit



","",2024-10-24 05:19:30,publie,1,2024-10-24 05:25:26,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:04:57,fr,non,0,"","","",[],"","","",maudire,"",maudire,v.i.
3632,"",xara,"",23,"","","sc : Pueraria lobata (Willd.) Ohwi, Légumineuses (Papiolonacées)

","",2024-10-24 05:19:32,publie,1,2024-12-08 11:07:33,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:07:33,fr,non,0,"","","",[],"","","","","",plante «magnania» clone fibreux,n.c.
3633,"",xaawè,"",23,"","","{{xaawé ra, xaawéé o, xaawéé ré}}
mes, tes, ses intestins


","",2024-10-24 05:19:33,publie,1,2024-12-10 01:18:51,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:18:51,fr,non,0,"","","",[],"","","","","","entrailles, intestins",n.c.
3634,"",xaawè-tùù,"",23,"","","","",2024-10-24 05:19:35,publie,1,2024-12-10 01:19:21,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-10 01:19:21,fr,non,0,"","","",[],"","","",entrailles; intestins,"",descente d'organes (« boyaux qui descendent »),n.c.
3635,"",xé,"",23,"","","sc : carchahinus amblyrhynchos

","",2024-10-24 05:19:37,publie,1,2024-12-08 11:11:28,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:11:28,fr,non,0,"","","",[],"","",xe,requin,"",requin gris de récif,n.c.
3636,"",xe-noo,"",23,"","","","",2024-10-24 05:19:38,publie,1,2024-12-08 11:12:18,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:12:18,fr,non,0,"","","",[],"","","","","",requin,n.c.
3637,"",xe-nyiiwââ,"",23,"","","","",2024-10-24 05:27:13,publie,1,2024-12-08 11:14:28,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:14:28,fr,non,0,"","","",[],"","","","","",requin,n.c.
3638,"",xe-wacé,"",23,"","","","",2024-10-24 05:27:16,publie,1,2024-12-08 11:14:59,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:14:59,fr,non,0,"","","",[],"","","","","",requin tazard,n.c.
3639,"",xéé(-),"",23,"","","{{xéé xiri}}
contenu de la marmite

{{xéé nyo}}
chargement du bateau

{{xéé mwâ}}
chevrons; gaulettes, matériau pour la construction de la maison

{{xéé bwinyê}}
pierre de fronde

{{xéé ji}}
balle de fusil

{{xéé pètra}}
pointe de flèche

{{xéé tree}}
foudre; hache en serpentine

{{xéé pwaa trâ, xéé trâ}}
allumette, «graine d'allumette»

{{xéé nyowé «pelle»}}
de la pagaie ou du gouvernail

{{xéé dra}}
igname, «fruit de la terre»

{{xéé dé}}
canne à sucre sur pied

{{xéé taa ng(o)ee}}
effet d'un médicament

{{xéé xiri}}
contenu-marmitte













","",2024-10-24 05:27:18,publie,1,2024-12-08 11:04:55,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:04:55,fr,non,0,"","","",[],"","","","","",contenu ; essentiel de (l'); effet de qqch,préf. nominal
3640,"",xéé-iya(rè),"",23,"","","","",2024-10-24 05:27:19,publie,1,2024-12-08 10:55:42,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:55:42,fr,non,0,"","","",[],"","","","","","coquillage gastéropode (nom générique); pêche, produit de la mer",n.c.
3641,"",xéé-kùe-nokô,"",23,"","","","",2024-10-24 05:27:22,publie,1,2024-12-08 10:51:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:51:43,fr,non,0,"","","",[],"","","",cervelle,"",cervelle,n.c.
3642,"",xéé,"",23,"","","{{citérè-o xéé-ra}}
bénédiction sur toi mon petit-fils

{{dru dru mwâ xéé}}
le grand-père et le petit-fils; l'oncle et le neveu

{{dru mwâ xéé to}}
l'oncle et le neveu! neveu! (oncle parlant, respectueux)

{{dru mwâ xéé-nêê}}
l'oncle et la nièce; la grand-mère et la petite fille






","",2024-10-24 05:27:23,publie,1,2024-12-08 11:01:26,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:01:26,fr,non,0,"","","",[],"","","",neveu; gendre,"",neveu ; gendre ; petit-fils,n.c.
3643,"",xéé(rè),"",23,"","","{{xéé taa kûû}}
creuser un trou en grattant

{{xéé ku}}
gratter avec la main pour déterrer l'igname



","",2024-10-24 05:27:26,publie,1,2024-10-24 05:27:26,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:14:38,fr,non,0,"","","",[],"","","",gratter,"",gratter ; creuser avec les doigts,v.t.
3644,"",xéé(rè),"",23,"","","{{nââ ba xéé ngwè}}
ils reprennent la montagne


","",2024-10-24 05:27:27,publie,1,2024-10-24 05:27:27,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:15:00,fr,non,0,"","","",[],"","","","","",reprendre,v.t.
3645,"",xè,"",23,"","","{{kaïï a xè}}
la nourriture est trop salée

{{jo xè}}
eau salée; mer


","",2024-10-24 05:55:12,publie,1,2024-12-08 11:09:03,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:09:03,fr,non,0,"","","",[],"","","",amer; salé,"",amer ; salé ; aigre,adj.
3646,"",(-)xè,"",23,"","","{{traxè(rè)}}
soulever

{{yaxè(rè)}}
se lever, soulever



","",2024-10-24 05:55:15,publie,1,2024-12-08 11:13:58,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:13:58,fr,non,0,"","","",[],"","","","","",soulever,suff. verbal
3647,"",xè(rè),"",23,"","","{{go xè ku mââ}}
je traverse de l'autre côté


","",2024-10-24 05:55:16,publie,1,2024-10-24 05:55:16,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:31:26,fr,non,0,"","","",[],1,"","",traverser,"",traverser,adj.
3648,"",xè(rè),"",23,"","","","",2024-10-24 05:55:19,publie,1,2024-10-24 05:55:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:31:50,fr,non,0,"","","",[],2,"","",charger,"",charger le bateau,adj.
3649,"",xè(rè),"",23,"","","{{xè ibuu}}
chercher des escargots


","",2024-10-24 05:55:21,publie,1,2024-12-08 11:16:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 11:16:25,fr,non,0,"","","",[],"","","",fouiller ; chercher,"","fouiller ; chercher ; écarter (herbes, feuilles)",v.t.
3650,"",xè(rè),"",23,"","","","",2024-10-24 05:55:23,publie,1,2024-10-24 05:55:23,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:32:33,fr,non,0,"","","",[],"","","",composer,"",composer un chant,v.t.
3651,"",xéé-iya(rè),"",23,"","","{{vè-murè taa xéé-iya(rè)}}
faire pourir un coquillage


","",2024-10-24 05:55:25,publie,1,2024-12-08 10:56:23,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:56:23,fr,non,0,"","","",[],"","","","","","produit de la mer, de la pêche ; coquillage gastéropode (nom générique)",v.t.
3652,"",xéé-kùe-nokô,"",23,"","","","",2024-10-24 05:55:27,publie,1,2024-12-08 10:52:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:52:19,fr,non,0,"","","",[],"","","",cervelle,"",cervelle,n.c.
3653,"","xéémè, xéémo","",23,"","","{{xéémüü ra}}
mes yeux

{{nowéé kêrêê xéémè}}
ne frotte pas tes yeux!

{{gu vè-moo xéémüüü}}
ferme tes yeux!

{{xéémüü-ra ta(rè)}}
j'ai les yeux qui clignent

{{vè-cîî-ê xéémo}}
froncer les sourcils








","",2024-10-24 05:55:29,publie,1,2024-10-24 05:55:29,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:35:12,fr,non,0,"","","",[],"","","",œil,"",œil,n.c.
3654,"",nêê-xéémè,"",23,"","","","",2024-10-24 05:55:31,publie,1,2024-10-24 05:55:31,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:35:37,fr,non,0,"","","",[],"","","",prunelles,"",prunelles,n.c.
3655,"",xéémo-wiè,"",23,"","","","",2024-10-24 05:55:39,publie,1,2024-10-24 05:55:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:35:48,fr,non,0,"","","",[],"","","",chassie,"",chassie,n.c.
3656,"",xéémo-ji,"",23,"","","","",2024-10-24 05:55:41,publie,1,2024-10-24 05:55:41,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:35:55,fr,non,0,"","","",[],"","","","","",pointe de sagaie,n.c.
3657,"","xémïï(rè), vé-xémïï(rè), vé-xéméi(rè)","",23,"","","","",2024-10-24 05:55:43,publie,1,2024-12-08 10:43:51,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:43:51,fr,non,0,"","","",[],"","","",désherber,"","désherber, entretenir le jardin d'igname (relever les tiges, remettre de la terre)",n.c.
3658,"",xéémo-trètrè,"",23,"","","sc : Micronelum minutum (Forst. f.) Seem., Rutacées, Vitex negundo L., Verbénacées

","",2024-10-24 05:55:45,publie,1,2024-12-08 10:47:49,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:47:49,fr,non,0,"","","",[],"","","","","",arbuste à propriétés médicinales,n.c.
3659,"",xéémü-ciwurii,"",23,"","","sc : Epaltes australis Less., Composées

","",2024-10-24 05:55:47,publie,1,2024-12-08 10:48:37,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:48:37,fr,non,0,"","","",[],"","","","","",herbe à propriétés médicinales,n.c.
3660,"",xééno,"",23,"","","{{xéénüü ra}}
ma dent, mes dents

{{nyî mwâ wé xéénu cîîbu}}
il prit avec les dents du rat

{{kwa xééno}}
interstice entre les dents





","",2024-10-24 05:55:50,publie,1,2024-12-08 10:44:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:44:43,fr,non,0,"","","",?ée?ò],"","",xéénu,"","",dent,n.c.
3661,"",xééno-ûû,"",23,"","","","",2024-10-24 05:55:52,publie,1,2024-12-08 10:46:11,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:46:11,fr,non,0,"","","",[],"",xééno-ûû « dent-tortue »,"","","",bec de tortue (nom d'un casse-tête),n.c.
3662,"",xééno-méjia,"",23,"","","

","",2024-10-24 05:55:54,publie,1,2024-10-24 05:55:54,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-24 05:39:30,fr,non,0,"","","",[],"",dent-martin-pêcheur,"","","",bec de martin pêcheur (nom d'un casse-tête),n.c.
